UID,ParentUID,Episode,Steps,Reward,Epsilon,Loss,Beta,LR,Cause,Stage,Food,QMean,QMax,TDError,GradNorm,ActStraight,ActGentle,ActMedium,ActSharp,ActUturn,ActBoost,NumAgents
20260217-f6da4990,20260217-0d90d21a,6194,41,75.57,0.0800,10.8486,1.00,0.000150,SnakeCollision,3,25,34.4462,83.0725,5.6164,119.3910,0.024,0.146,0.171,0.488,0.122,0.049,5
20260217-f6da4990,20260217-0d90d21a,6195,67,350.60,0.0800,2.9522,1.00,0.000150,SnakeCollision,3,81,32.7900,82.3415,4.5782,46.6584,0.030,0.045,0.015,0.746,0.015,0.149,5
20260217-f6da4990,20260217-0d90d21a,6196,14,47.46,0.0800,7.0440,1.00,0.000150,SnakeCollision,3,22,38.1638,98.8921,5.1395,111.5222,0.000,0.143,0.143,0.286,0.143,0.286,5
20260217-f6da4990,20260217-0d90d21a,6197,12,52.73,0.0800,4.9227,1.00,0.000150,SnakeCollision,3,21,37.1275,99.4048,5.5137,69.8609,0.083,0.417,0.000,0.417,0.083,0.000,5
20260217-f6da4990,20260217-0d90d21a,6198,59,271.12,0.0800,4.9992,1.00,0.000150,SnakeCollision,3,66,33.5985,80.7979,4.7523,70.7643,0.000,0.034,0.034,0.678,0.237,0.017,5
20260217-f6da4990,20260217-0d90d21a,6199,59,180.11,0.0800,4.8470,1.00,0.000150,SnakeCollision,3,45,35.1980,80.6305,6.1422,36.2438,0.017,0.169,0.102,0.576,0.119,0.017,5
20260217-f6da4990,20260217-0d90d21a,6200,136,283.96,0.0800,8.7191,1.00,0.000150,SnakeCollision,4,54,39.1343,126.7542,5.1013,263.8708,0.051,0.257,0.132,0.316,0.184,0.059,5
20260217-f6da4990,20260217-0d90d21a,6201,144,374.48,0.0800,5.4974,1.00,0.000150,SnakeCollision,4,74,36.6066,89.7182,4.6903,107.5579,0.035,0.167,0.188,0.340,0.208,0.062,5
20260217-f6da4990,20260217-0d90d21a,6202,209,340.55,0.0800,6.8184,1.00,0.000150,SnakeCollision,4,92,36.5238,100.6133,5.4253,115.8955,0.043,0.144,0.139,0.450,0.163,0.062,5
20260217-f6da4990,20260217-0d90d21a,6203,290,439.82,0.0800,4.5971,1.00,0.000150,SnakeCollision,4,100,37.1197,86.8114,6.1144,88.6043,0.052,0.217,0.128,0.424,0.141,0.038,5
20260217-f6da4990,20260217-0d90d21a,6204,359,433.24,0.0800,3.0207,1.00,0.000150,SnakeCollision,4,113,35.6973,90.4445,5.3670,65.3391,0.067,0.148,0.142,0.432,0.156,0.056,5
20260217-f6da4990,20260217-0d90d21a,6205,283,343.95,0.0800,3.0207,1.00,0.000150,SnakeCollision,4,98,35.6973,90.4445,5.3670,65.3391,0.060,0.170,0.124,0.417,0.170,0.060,5
20260217-f6da4990,20260217-0d90d21a,6206,377,286.56,0.0800,10.9525,1.00,0.000150,SnakeCollision,4,110,34.9191,108.0243,6.4108,155.8248,0.125,0.114,0.133,0.393,0.167,0.069,5
20260217-f6da4990,20260217-0d90d21a,6207,97,159.07,0.0800,5.1695,1.00,0.000150,SnakeCollision,4,55,35.3973,83.6152,4.8859,91.0658,0.021,0.124,0.082,0.588,0.165,0.021,5
20260217-f6da4990,20260217-0d90d21a,6208,98,64.54,0.0800,11.9273,1.00,0.000150,SnakeCollision,4,40,35.6082,98.8167,6.9919,128.9406,0.122,0.092,0.163,0.408,0.194,0.020,5
20260217-f6da4990,20260217-0d90d21a,6209,190,235.51,0.0800,11.9273,1.00,0.000150,SnakeCollision,4,60,35.6082,98.8167,6.9919,128.9406,0.032,0.216,0.111,0.426,0.153,0.063,5
20260217-f6da4990,20260217-0d90d21a,6210,234,273.01,0.0800,4.9723,1.00,0.000150,SnakeCollision,4,83,35.9177,105.5887,5.6202,63.9642,0.038,0.226,0.128,0.389,0.154,0.064,5
20260217-f6da4990,20260217-0d90d21a,6211,236,382.99,0.0800,6.1652,1.00,0.000150,SnakeCollision,4,90,33.7395,79.9780,5.5254,84.0389,0.059,0.233,0.136,0.394,0.136,0.042,5
20260217-f6da4990,20260217-0d90d21a,6212,549,987.75,0.0800,1.4888,1.00,0.000150,SnakeCollision,4,164,37.0021,78.7474,4.7481,25.0483,0.069,0.197,0.135,0.322,0.239,0.038,5
20260217-f6da4990,20260217-0d90d21a,6213,406,468.60,0.0800,2.0806,1.00,0.000150,SnakeCollision,4,136,38.1594,93.0210,3.9393,39.7390,0.126,0.135,0.229,0.333,0.131,0.047,5
20260217-f6da4990,20260217-0d90d21a,6214,406,572.16,0.0800,5.2327,1.00,0.000150,SnakeCollision,4,127,34.7015,74.9893,4.8203,92.7655,0.084,0.163,0.153,0.352,0.177,0.071,5
20260217-f6da4990,20260217-0d90d21a,6215,142,313.45,0.0800,3.9324,1.00,0.000150,SnakeCollision,4,68,35.8112,81.4301,5.2267,46.6826,0.099,0.127,0.190,0.423,0.155,0.007,5
20260217-f6da4990,20260217-0d90d21a,6216,162,287.71,0.0800,6.9403,1.00,0.000150,SnakeCollision,4,58,31.8033,60.7374,5.7329,94.3331,0.080,0.179,0.179,0.284,0.228,0.049,5
20260217-f6da4990,20260217-0d90d21a,6217,1028,1892.84,0.0800,5.0135,1.00,0.000150,SnakeCollision,4,300,35.6607,79.0192,6.1211,73.2012,0.070,0.164,0.143,0.372,0.210,0.041,5
20260217-f6da4990,20260217-0d90d21a,6218,203,195.00,0.0800,0.6972,1.00,0.000150,SnakeCollision,4,76,36.4435,74.3282,5.1639,16.1016,0.084,0.103,0.103,0.488,0.167,0.054,5
20260217-f6da4990,20260217-0d90d21a,6219,636,1314.54,0.0800,6.8757,1.00,0.000150,SnakeCollision,4,184,34.1151,78.8700,4.7159,87.6877,0.083,0.176,0.143,0.327,0.219,0.052,5
20260217-f6da4990,20260217-0d90d21a,6220,181,251.23,0.0800,2.1215,1.00,0.000150,SnakeCollision,4,83,37.6767,99.6436,5.1109,59.7043,0.110,0.055,0.127,0.470,0.221,0.017,5
20260217-f6da4990,20260217-0d90d21a,6221,180,80.83,0.0800,2.1215,1.00,0.000150,SnakeCollision,4,57,37.6767,99.6436,5.1109,59.7043,0.039,0.150,0.106,0.383,0.211,0.111,5
20260217-f6da4990,20260217-0d90d21a,6222,478,692.87,0.0800,6.9323,1.00,0.000150,SnakeCollision,4,150,34.7962,124.0082,4.5428,144.1363,0.027,0.123,0.109,0.540,0.159,0.042,5
20260217-f6da4990,20260217-0d90d21a,6223,1484,3481.65,0.0800,3.8567,1.00,0.000150,SnakeCollision,4,426,39.0674,98.4080,5.3245,73.6262,0.090,0.191,0.144,0.307,0.223,0.044,5
20260217-f6da4990,20260217-0d90d21a,6224,126,195.59,0.0800,1.6365,1.00,0.000150,SnakeCollision,4,62,35.5524,127.8629,4.5289,26.6208,0.079,0.095,0.135,0.357,0.254,0.079,5
20260217-f6da4990,20260217-0d90d21a,6225,201,233.68,0.0800,1.6365,1.00,0.000150,SnakeCollision,4,76,35.5524,127.8629,4.5289,26.6208,0.060,0.194,0.174,0.328,0.184,0.060,5
20260217-f6da4990,20260217-0d90d21a,6226,181,270.55,0.0800,5.1212,1.00,0.000150,SnakeCollision,4,64,34.5055,83.8960,4.8187,94.9445,0.028,0.160,0.155,0.398,0.204,0.055,5
20260217-f6da4990,20260217-0d90d21a,6227,382,810.06,0.0800,3.4107,1.00,0.000150,SnakeCollision,4,118,36.2152,111.9123,4.8975,53.8752,0.086,0.230,0.173,0.298,0.165,0.047,5
20260217-f6da4990,20260217-0d90d21a,6228,188,169.46,0.0800,5.5513,1.00,0.000150,SnakeCollision,4,58,36.4900,91.5683,5.4646,85.4971,0.080,0.106,0.176,0.356,0.223,0.059,5
20260217-f6da4990,20260217-0d90d21a,6229,423,913.29,0.0800,1.6528,1.00,0.000150,SnakeCollision,4,136,34.9167,92.3792,4.9163,31.5910,0.083,0.173,0.158,0.277,0.243,0.066,5
20260217-f6da4990,20260217-0d90d21a,6230,303,298.39,0.0800,4.9761,1.00,0.000150,SnakeCollision,4,89,33.9117,63.0498,5.1383,78.4605,0.043,0.112,0.076,0.561,0.145,0.063,5
20260217-f6da4990,20260217-0d90d21a,6231,1507,2814.68,0.0800,3.7743,1.00,0.000150,SnakeCollision,4,426,34.6531,78.6499,4.7582,61.1655,0.044,0.157,0.115,0.365,0.276,0.042,5
20260217-f6da4990,20260217-0d90d21a,6232,1164,2905.77,0.0800,4.2516,1.00,0.000150,SnakeCollision,4,329,35.5401,91.5085,5.6906,63.1102,0.097,0.162,0.179,0.240,0.255,0.067,5
20260217-f6da4990,20260217-0d90d21a,6233,1173,2888.13,0.0800,5.4165,1.00,0.000150,SnakeCollision,4,354,37.7668,119.1648,5.8149,86.0389,0.069,0.190,0.147,0.286,0.254,0.054,5
20260217-f6da4990,20260217-0d90d21a,6234,55,73.85,0.0800,11.3595,1.00,0.000150,SnakeCollision,4,29,38.2320,106.1030,6.5548,203.9406,0.055,0.091,0.055,0.418,0.127,0.255,5
20260217-f6da4990,20260217-0d90d21a,6235,194,485.51,0.0800,5.2033,1.00,0.000150,SnakeCollision,4,76,37.0932,72.0969,5.4401,79.3396,0.082,0.165,0.119,0.294,0.273,0.067,5
20260217-f6da4990,20260217-0d90d21a,6236,211,311.08,0.0800,6.7148,1.00,0.000150,SnakeCollision,4,80,38.9243,140.1711,6.3963,96.2104,0.076,0.171,0.118,0.384,0.185,0.066,5
20260217-f6da4990,20260217-0d90d21a,6237,832,1117.75,0.0800,6.7148,1.00,0.000150,SnakeCollision,4,243,38.9243,140.1711,6.3963,96.2104,0.055,0.139,0.126,0.452,0.180,0.047,5
20260217-f6da4990,20260217-0d90d21a,6238,143,207.63,0.0800,7.0637,1.00,0.000150,SnakeCollision,4,58,34.1321,102.6677,5.2128,115.1783,0.084,0.154,0.070,0.427,0.175,0.091,5
20260217-f6da4990,20260217-0d90d21a,6239,1594,3287.79,0.0800,3.4565,1.00,0.000150,SnakeCollision,4,437,36.8839,79.0327,5.2267,64.1869,0.077,0.149,0.149,0.323,0.230,0.072,5
20260217-f6da4990,20260217-0d90d21a,6240,219,384.70,0.0800,11.1325,1.00,0.000150,SnakeCollision,4,75,34.3770,78.8413,5.4899,189.9906,0.068,0.260,0.096,0.311,0.187,0.078,5
20260217-f6da4990,20260217-0d90d21a,6241,77,139.32,0.0800,7.3789,1.00,0.000150,SnakeCollision,4,36,35.3770,64.6731,5.2849,155.1065,0.091,0.195,0.078,0.377,0.065,0.195,5
20260217-f6da4990,20260217-0d90d21a,6242,318,573.10,0.0800,8.3884,1.00,0.000150,SnakeCollision,4,110,36.1190,88.9744,5.9416,119.5391,0.060,0.252,0.142,0.311,0.167,0.069,5
20260217-f6da4990,20260217-0d90d21a,6243,359,505.89,0.0800,10.8015,1.00,0.000150,SnakeCollision,4,127,33.8103,79.4128,6.3556,113.2979,0.070,0.170,0.148,0.407,0.150,0.056,5
20260217-f6da4990,20260217-0d90d21a,6244,483,560.00,0.0800,6.2862,1.00,0.000150,SnakeCollision,4,140,35.9342,79.7846,5.3446,77.6726,0.058,0.180,0.124,0.391,0.186,0.060,5
20260217-f6da4990,20260217-0d90d21a,6245,1162,2505.87,0.0800,6.2010,1.00,0.000150,SnakeCollision,4,326,35.0821,57.6026,4.7630,157.9370,0.071,0.185,0.124,0.314,0.234,0.072,5
20260217-f6da4990,20260217-0d90d21a,6246,277,299.29,0.0800,1.2710,1.00,0.000150,SnakeCollision,4,93,36.8674,101.5590,5.5198,18.8312,0.036,0.087,0.087,0.588,0.148,0.054,5
20260217-f6da4990,20260217-0d90d21a,6247,774,1000.00,0.0800,7.0611,1.00,0.000150,SnakeCollision,4,228,35.2930,101.8816,5.2813,87.0986,0.068,0.161,0.098,0.417,0.191,0.063,5
20260217-f6da4990,20260217-0d90d21a,6248,40,41.64,0.0800,5.4914,1.00,0.000150,SnakeCollision,4,28,38.1831,100.2281,6.8750,76.1191,0.050,0.300,0.100,0.350,0.125,0.075,5
20260217-f6da4990,20260217-0d90d21a,6249,27,38.54,0.0800,7.6388,1.00,0.000150,SnakeCollision,4,24,32.9731,77.9856,5.1375,178.2729,0.185,0.148,0.000,0.481,0.148,0.037,5
20260217-f6da4990,20260217-0d90d21a,6250,974,1718.06,0.0800,4.3678,1.00,0.000150,SnakeCollision,4,284,34.3027,92.5754,5.1717,99.8569,0.073,0.185,0.125,0.334,0.210,0.073,5
20260217-f6da4990,20260217-0d90d21a,6251,603,1242.63,0.0800,7.6938,1.00,0.000150,SnakeCollision,4,165,35.8999,112.1440,5.3252,98.4852,0.083,0.172,0.187,0.284,0.221,0.053,5
20260217-f6da4990,20260217-0d90d21a,6252,334,629.46,0.0800,4.5153,1.00,0.000150,SnakeCollision,4,108,34.6959,85.6813,5.3222,87.8390,0.099,0.249,0.114,0.272,0.210,0.057,5
20260217-f6da4990,20260217-0d90d21a,6253,150,323.65,0.0800,10.2113,1.00,0.000150,SnakeCollision,4,64,38.1330,96.4637,5.7310,145.1480,0.040,0.253,0.133,0.360,0.087,0.127,5
20260217-f6da4990,20260217-0d90d21a,6254,153,318.54,0.0800,11.5859,1.00,0.000150,SnakeCollision,4,54,38.7083,92.6618,5.0754,150.0605,0.052,0.190,0.150,0.333,0.203,0.072,5
20260217-f6da4990,20260217-0d90d21a,6255,177,517.02,0.0800,6.1475,1.00,0.000150,SnakeCollision,4,83,36.8753,93.4344,4.7092,100.5282,0.079,0.169,0.141,0.350,0.192,0.068,5
20260217-f6da4990,20260217-0d90d21a,6256,176,448.05,0.0800,7.3611,1.00,0.000150,SnakeCollision,4,79,39.7012,99.7668,6.5556,68.5609,0.051,0.148,0.102,0.420,0.222,0.057,5
20260217-f6da4990,20260217-0d90d21a,6257,287,639.72,0.0800,3.3594,1.00,0.000150,SnakeCollision,4,88,38.9235,105.6501,4.8034,57.7288,0.094,0.132,0.181,0.345,0.164,0.084,5
20260217-f6da4990,20260217-0d90d21a,6258,455,1046.75,0.0800,4.8697,1.00,0.000150,SnakeCollision,4,139,40.7044,98.2654,4.7218,75.0702,0.042,0.147,0.152,0.391,0.171,0.097,5
20260217-f6da4990,20260217-0d90d21a,6259,509,1240.12,0.0800,6.0170,1.00,0.000150,SnakeCollision,4,149,37.9824,118.4154,5.7208,145.1266,0.075,0.196,0.163,0.271,0.220,0.075,5
20260217-f6da4990,20260217-0d90d21a,6260,1263,3369.37,0.0800,3.9835,1.00,0.000150,SnakeCollision,4,368,41.6512,132.4922,4.6333,116.5750,0.089,0.154,0.146,0.320,0.222,0.069,5
20260217-f6da4990,20260217-0d90d21a,6261,110,252.45,0.0800,6.3010,1.00,0.000150,SnakeCollision,4,47,36.6551,75.6666,5.5179,80.9190,0.064,0.173,0.127,0.382,0.182,0.073,5
20260217-f6da4990,20260217-0d90d21a,6262,924,2289.27,0.0800,5.5016,1.00,0.000150,SnakeCollision,4,264,39.8926,95.5333,5.6779,109.7737,0.055,0.139,0.124,0.449,0.173,0.060,5
20260217-f6da4990,20260217-0d90d21a,6263,751,1609.26,0.0800,6.0038,1.00,0.000150,SnakeCollision,4,209,41.3216,84.8223,4.8300,88.6036,0.079,0.140,0.165,0.395,0.150,0.071,5
20260217-f6da4990,20260217-0d90d21a,6264,416,941.44,0.0800,3.8541,1.00,0.000150,SnakeCollision,4,122,39.0172,88.7960,5.0904,75.1587,0.053,0.159,0.084,0.483,0.163,0.058,5
20260217-f6da4990,20260217-0d90d21a,6265,504,1225.92,0.0800,9.1767,1.00,0.000150,SnakeCollision,4,153,40.3454,125.6392,8.1476,82.6961,0.069,0.190,0.141,0.337,0.218,0.044,5
20260217-f6da4990,20260217-0d90d21a,6266,38,169.26,0.0800,7.9937,1.00,0.000150,SnakeCollision,4,45,40.8451,84.2064,4.9772,114.5335,0.000,0.158,0.079,0.684,0.053,0.026,5
20260217-f6da4990,20260217-0d90d21a,6267,320,818.47,0.0800,4.1868,1.00,0.000150,SnakeCollision,4,110,41.2205,94.3165,4.9704,53.8632,0.078,0.197,0.169,0.272,0.219,0.066,5
20260217-f6da4990,20260217-0d90d21a,6268,2000,5723.36,0.0800,9.2919,1.00,0.000150,MaxSteps,4,542,39.5372,114.7157,4.8172,163.7559,0.080,0.159,0.133,0.288,0.271,0.069,5
20260217-f6da4990,20260217-0d90d21a,6269,101,185.36,0.0800,9.6599,1.00,0.000150,SnakeCollision,4,41,38.6842,80.5799,5.4785,106.3327,0.089,0.158,0.129,0.307,0.228,0.089,5
20260217-f6da4990,20260217-0d90d21a,6270,349,875.15,0.0800,1.8300,1.00,0.000150,SnakeCollision,4,118,43.8111,108.8172,5.1171,33.9977,0.072,0.120,0.106,0.456,0.181,0.066,5
20260217-f6da4990,20260217-0d90d21a,6271,104,226.35,0.0800,3.0766,1.00,0.000150,SnakeCollision,4,47,39.2891,93.1355,5.7469,59.9342,0.038,0.231,0.183,0.346,0.115,0.087,5
20260217-f6da4990,20260217-0d90d21a,6272,106,254.78,0.0800,12.2363,1.00,0.000150,SnakeCollision,4,52,42.2998,111.7862,6.4241,197.8323,0.028,0.264,0.170,0.349,0.104,0.085,5
20260217-f6da4990,20260217-0d90d21a,6273,452,1073.75,0.0800,12.2363,1.00,0.000150,SnakeCollision,4,149,42.2998,111.7862,6.4241,197.8323,0.049,0.122,0.162,0.476,0.139,0.053,5
20260217-f6da4990,20260217-0d90d21a,6274,461,1127.87,0.0800,2.4086,1.00,0.000150,SnakeCollision,4,141,37.9937,92.1260,5.4029,38.5197,0.063,0.158,0.117,0.371,0.226,0.065,5
20260217-f6da4990,20260217-0d90d21a,6275,16,50.48,0.0800,3.2605,1.00,0.000150,SnakeCollision,4,24,40.7042,93.4534,4.5930,49.4100,0.062,0.062,0.188,0.312,0.312,0.062,5
20260217-f6da4990,20260217-0d90d21a,6276,82,141.37,0.0800,12.2544,1.00,0.000150,SnakeCollision,4,34,40.3662,111.0851,6.6215,178.9256,0.037,0.061,0.061,0.549,0.146,0.146,5
20260217-f6da4990,20260217-0d90d21a,6277,98,197.62,0.0800,8.2429,1.00,0.000150,SnakeCollision,4,41,43.7212,126.7466,5.5559,124.7402,0.061,0.184,0.071,0.561,0.051,0.071,5
20260217-f6da4990,20260217-0d90d21a,6278,71,212.58,0.0800,2.8691,1.00,0.000150,SnakeCollision,4,46,38.8806,103.4731,5.1882,82.7514,0.028,0.155,0.211,0.338,0.183,0.085,5
20260217-f6da4990,20260217-0d90d21a,6279,250,585.61,0.0800,13.1715,1.00,0.000150,SnakeCollision,4,89,40.4561,93.8068,8.4534,147.8633,0.068,0.224,0.176,0.316,0.148,0.068,5
20260217-f6da4990,20260217-0d90d21a,6280,341,833.41,0.0800,1.5722,1.00,0.000150,SnakeCollision,4,119,40.8883,98.7537,4.2550,29.4337,0.065,0.097,0.106,0.493,0.167,0.073,5
20260217-f6da4990,20260217-0d90d21a,6281,198,530.74,0.0800,3.0738,1.00,0.000150,SnakeCollision,4,85,41.3762,79.5311,4.2808,56.1193,0.051,0.177,0.172,0.343,0.202,0.056,5
20260217-f6da4990,20260217-0d90d21a,6282,28,46.15,0.0800,4.3748,1.00,0.000150,SnakeCollision,4,21,42.6518,99.8419,5.1019,105.4961,0.036,0.143,0.143,0.357,0.071,0.250,5
20260217-f6da4990,20260217-0d90d21a,6283,402,920.38,0.0800,8.2919,1.00,0.000150,SnakeCollision,4,122,44.2013,98.8023,5.5709,121.9428,0.060,0.134,0.132,0.443,0.152,0.080,5
20260217-f6da4990,20260217-0d90d21a,6284,168,370.58,0.0800,6.5641,1.00,0.000150,SnakeCollision,4,64,40.0718,66.3815,5.6253,86.7197,0.030,0.095,0.077,0.524,0.226,0.048,5
20260217-f6da4990,20260217-0d90d21a,6285,287,705.73,0.0800,4.2643,1.00,0.000150,SnakeCollision,4,107,40.1620,85.9980,4.3755,80.2121,0.045,0.101,0.132,0.547,0.150,0.024,5
20260217-f6da4990,20260217-0d90d21a,6286,170,506.48,0.0800,4.2643,1.00,0.000150,SnakeCollision,4,78,40.1620,85.9980,4.3755,80.2121,0.041,0.124,0.129,0.553,0.059,0.094,5
20260217-f6da4990,20260217-0d90d21a,6287,151,322.08,0.0800,6.5877,1.00,0.000150,SnakeCollision,4,59,46.4515,99.0746,5.0884,130.5016,0.073,0.172,0.139,0.450,0.106,0.060,5
20260217-f6da4990,20260217-0d90d21a,6288,1160,3017.43,0.0800,9.8845,1.00,0.000150,SnakeCollision,4,323,41.8332,84.9534,5.3111,161.1407,0.094,0.193,0.165,0.256,0.241,0.051,5
20260217-f6da4990,20260217-0d90d21a,6289,242,574.55,0.0800,5.5385,1.00,0.000150,SnakeCollision,4,78,41.3028,93.0132,6.3076,108.9054,0.128,0.215,0.149,0.256,0.182,0.070,5
20260217-f6da4990,20260217-0d90d21a,6290,535,1232.95,0.0800,4.4573,1.00,0.000150,SnakeCollision,4,154,45.4908,108.9682,4.9456,97.6939,0.073,0.222,0.123,0.312,0.196,0.073,5
20260217-f6da4990,20260217-0d90d21a,6291,92,174.38,0.0800,6.1331,1.00,0.000150,SnakeCollision,4,37,42.1676,115.9451,6.7602,89.2140,0.054,0.163,0.054,0.489,0.120,0.120,5
20260217-f6da4990,20260217-0d90d21a,6292,629,1537.58,0.0800,3.8006,1.00,0.000150,SnakeCollision,4,192,41.0760,103.5714,4.7947,79.6828,0.057,0.119,0.113,0.471,0.188,0.052,5
20260217-f6da4990,20260217-0d90d21a,6293,542,1287.50,0.0800,2.9883,1.00,0.000150,SnakeCollision,4,176,39.1341,86.1534,5.3751,49.1699,0.059,0.175,0.131,0.439,0.155,0.041,5
20260217-f6da4990,20260217-0d90d21a,6294,155,322.94,0.0800,2.9261,1.00,0.000150,SnakeCollision,4,54,44.1169,101.8939,4.5313,87.6121,0.077,0.187,0.174,0.342,0.168,0.052,5
20260217-f6da4990,20260217-0d90d21a,6295,551,1324.25,0.0800,2.8901,1.00,0.000150,SnakeCollision,4,175,43.8023,76.3184,5.2062,33.4041,0.069,0.145,0.131,0.419,0.152,0.083,5
20260217-f6da4990,20260217-0d90d21a,6296,1028,2614.11,0.0800,6.6954,1.00,0.000150,SnakeCollision,4,282,42.6544,111.4357,4.7931,110.8627,0.111,0.177,0.124,0.327,0.208,0.054,5
20260217-f6da4990,20260217-0d90d21a,6297,974,2453.10,0.0800,9.7106,1.00,0.000150,SnakeCollision,4,273,40.8419,106.7072,5.0318,207.6270,0.139,0.195,0.157,0.243,0.208,0.057,5
20260217-f6da4990,20260217-0d90d21a,6298,555,1335.77,0.0800,8.1555,1.00,0.000150,SnakeCollision,4,159,39.0942,73.1184,5.7951,103.8375,0.123,0.196,0.146,0.263,0.232,0.040,5
20260217-f6da4990,20260217-0d90d21a,6299,5,-18.54,0.0800,8.8571,1.00,0.000150,SnakeCollision,4,12,43.2809,100.8150,5.6459,139.7377,0.000,0.000,0.000,1.000,0.000,0.000,5
20260217-f6da4990,20260217-0d90d21a,6300,202,465.47,0.0800,11.3489,1.00,0.000150,SnakeCollision,4,68,40.0613,111.6588,6.8911,109.1996,0.084,0.144,0.134,0.366,0.188,0.084,5
20260217-f6da4990,20260217-0d90d21a,6301,380,929.49,0.0800,17.3187,1.00,0.000150,SnakeCollision,4,124,45.6093,118.5973,6.2998,299.8067,0.076,0.237,0.153,0.295,0.187,0.053,5
20260217-f6da4990,20260217-0d90d21a,6302,175,383.33,0.0800,3.9051,1.00,0.000150,SnakeCollision,4,64,40.1708,100.4369,5.3147,51.8808,0.109,0.114,0.143,0.451,0.131,0.051,5
20260217-f6da4990,20260217-0d90d21a,6303,22,63.94,0.0800,4.9350,1.00,0.000150,SnakeCollision,4,24,44.5332,128.1836,6.1128,71.1468,0.000,0.136,0.045,0.455,0.318,0.045,5
20260217-f6da4990,20260217-0d90d21a,6304,550,1338.97,0.0800,11.9174,1.00,0.000150,SnakeCollision,4,182,46.3390,128.6361,6.7400,111.7630,0.084,0.155,0.153,0.382,0.164,0.064,5
20260217-f6da4990,20260217-0d90d21a,6305,287,630.00,0.0800,4.4211,1.00,0.000150,SnakeCollision,4,88,40.6067,108.8413,4.8005,95.1724,0.084,0.174,0.111,0.383,0.174,0.073,5
20260217-f6da4990,20260217-0d90d21a,6306,671,1678.12,0.0800,5.4558,1.00,0.000150,SnakeCollision,4,192,47.3710,136.0308,5.6617,78.6169,0.118,0.182,0.154,0.300,0.173,0.075,5
20260217-f6da4990,20260217-0d90d21a,6307,870,2298.99,0.0800,4.1987,1.00,0.000150,SnakeCollision,4,263,44.1455,121.3429,4.6777,79.0338,0.132,0.145,0.162,0.298,0.198,0.066,5
20260217-f6da4990,20260217-0d90d21a,6308,879,2135.14,0.0800,4.5327,1.00,0.000150,SnakeCollision,4,250,42.9393,104.8612,5.4036,70.8551,0.105,0.179,0.138,0.345,0.175,0.059,5
20260217-f6da4990,20260217-0d90d21a,6309,11,-3.23,0.0800,4.2217,1.00,0.000150,SnakeCollision,4,13,49.1603,105.8270,4.0307,118.1786,0.000,0.182,0.000,0.273,0.091,0.455,5
20260217-f6da4990,20260217-0d90d21a,6310,997,2649.59,0.0800,5.5341,1.00,0.000150,SnakeCollision,4,298,48.2779,132.7466,4.6611,82.0998,0.145,0.161,0.151,0.263,0.229,0.050,5
20260217-f6da4990,20260217-0d90d21a,6311,1152,3251.17,0.0800,12.1247,1.00,0.000150,SnakeCollision,4,341,44.8517,88.6900,6.3072,134.4243,0.089,0.135,0.120,0.378,0.234,0.043,5
20260217-f6da4990,20260217-0d90d21a,6312,1868,5186.08,0.0800,7.6110,1.00,0.000150,SnakeCollision,4,491,41.8089,65.4387,5.8151,86.1086,0.122,0.142,0.136,0.291,0.249,0.060,4
20260217-f6da4990,20260217-0d90d21a,6313,127,298.72,0.0800,6.0722,1.00,0.000150,SnakeCollision,4,53,44.2006,99.3553,5.9663,116.6243,0.047,0.181,0.150,0.268,0.189,0.165,4
20260217-f6da4990,20260217-0d90d21a,6314,132,305.17,0.0800,2.9099,1.00,0.000150,SnakeCollision,4,48,49.9374,116.9286,4.0346,53.8282,0.114,0.174,0.098,0.258,0.273,0.083,5
20260217-f6da4990,20260217-0d90d21a,6315,90,268.79,0.0800,7.1094,1.00,0.000150,SnakeCollision,4,51,47.9438,98.0543,5.4202,91.8001,0.044,0.078,0.122,0.467,0.233,0.056,5
20260217-f6da4990,20260217-0d90d21a,6316,113,208.80,0.0800,7.3014,1.00,0.000150,SnakeCollision,4,44,46.7791,88.9191,5.9737,78.6888,0.018,0.265,0.106,0.345,0.204,0.062,5
20260217-f6da4990,20260217-0d90d21a,6317,108,209.36,0.0800,1.7448,1.00,0.000150,SnakeCollision,4,42,43.9430,76.6116,4.4996,56.6509,0.083,0.167,0.176,0.417,0.083,0.074,5
20260217-f6da4990,20260217-0d90d21a,6318,19,4.31,0.0800,1.7448,1.00,0.000150,SnakeCollision,4,14,43.9430,76.6116,4.4996,56.6509,0.053,0.053,0.263,0.368,0.053,0.211,5
20260217-f6da4990,20260217-0d90d21a,6319,92,307.46,0.0800,6.0612,1.00,0.000150,SnakeCollision,4,64,44.6591,102.0381,5.7657,91.3989,0.000,0.033,0.043,0.837,0.065,0.022,5
20260217-f6da4990,20260217-0d90d21a,6320,106,206.40,0.0800,10.0639,1.00,0.000150,SnakeCollision,4,45,43.6969,115.4508,4.6772,195.4448,0.047,0.160,0.094,0.453,0.170,0.075,5
20260217-f6da4990,20260217-0d90d21a,6321,443,1054.93,0.0800,19.1610,1.00,0.000150,SnakeCollision,4,131,46.1265,131.7199,7.8364,224.2154,0.142,0.151,0.138,0.291,0.217,0.061,5
20260217-f6da4990,20260217-0d90d21a,6322,698,1702.03,0.0800,2.7125,1.00,0.000150,SnakeCollision,4,194,42.6976,65.7637,5.4717,51.2998,0.110,0.139,0.128,0.370,0.203,0.050,5
